,phrase,label,sentiment,subjectivity,language,count
Guerre en Iran : Discussions,Guerre en Iran : Discussions,MISC,,,fr,1
CIA sest,CIA sest,MISC,,,fr,1
Guerre en Iran : Replacez ces phrases,Guerre en Iran : Replacez ces phrases,MISC,,,fr,1
Un pas en avant,Un pas en avant,MISC,,,fr,1
D,D,MISC,,,fr,1
Etats,Etats,MISC,0.004449152542372881,0.005084745762711864,fr,1
Bi,Bi,MISC,,,fr,1
Bourse,Bourse,MISC,0.02333333333333333,0.06666666666666667,fr,1
Dès quil pianote,Dès quil pianote,MISC,,,fr,1
paral,paral,MISC,,,fr,1
Congrès des Etats,Congrès des Etats,MISC,,,fr,1
Bible,Bible,MISC,,,fr,1
The Pitt»,The Pitt»,MISC,,,fr,1
"Lucie Tollon
Publié","Lucie Tollon
Publié",MISC,,,fr,1
Today,Today,MISC,,,fr,1
Trump Une nouvelle menace,Trump Une nouvelle menace,MISC,,,fr,1
Donald Trump vendredi,Donald Trump vendredi,MISC,,,fr,1
iOS,iOS,MISC,,,fr,1
Android,Android,MISC,,,fr,1
Disney,Disney,MISC,,,fr,1
Marvel Studios,Marvel Studios,MISC,,,fr,1
Maison-Blanche ,Maison-Blanche ,MISC,,,fr,1
Le Premier ministre nationaliste,Le Premier ministre nationaliste,MISC,,,fr,1
DOCUMENT,DOCUMENT,MISC,,,fr,1
Mardi 31 mars,Mardi 31 mars,MISC,,,fr,1
Melania Trump ,Melania Trump ,MISC,,,fr,1
Première dame,Première dame,MISC,,,fr,1
Etats-Unis mardi,Etats-Unis mardi,MISC,,,fr,1
Volodymyr Ze,Volodymyr Ze,MISC,,,fr,1
En Ho,En Ho,MISC,,,fr,1
ChatGPT,ChatGPT,MISC,,,fr,1
Commentaires sur Melania,Commentaires sur Melania,MISC,,,fr,1
Connais pas !,Connais pas !,MISC,,,fr,1
Stop,Stop,MISC,,,fr,1
Achat de vote contre de la farine,Achat de vote contre de la farine,MISC,,,fr,1
Mikló,Mikló,MISC,,,fr,1
Premier ministre d'extrême droite,Premier ministre d'extrême droite,MISC,,,fr,1
Premier ministre aux législatives,Premier ministre aux législatives,MISC,,,fr,1
golden boy,golden boy,MISC,,,fr,1
Conseils européens,Conseils européens,MISC,,,fr,1
Grammy Awards: la robe choc,Grammy Awards: la robe choc,MISC,,,fr,1
lagenda officiel de la Maison Blanche,lagenda officiel de la Maison Blanche,MISC,,,fr,1
La Première dame américaine,La Première dame américaine,MISC,,,fr,1
Ex,Ex,MISC,,,fr,1
Daredevil : Born Again,Daredevil : Born Again,MISC,,,fr,1
Go,Go,MISC,,,fr,1
Gesaffelstein,Gesaffelstein,MISC,,,fr,1
Golden Globes,Golden Globes,MISC,,,fr,1
croisade de,croisade de,MISC,,,fr,1
Complot ukrainien,Complot ukrainien,MISC,,,fr,1
ultimatum de Trump,ultimatum de Trump,MISC,,,fr,1
Donald Trump lundi,Donald Trump lundi,MISC,,,fr,1
Le Premier Ministre hongrois,Le Premier Ministre hongrois,MISC,,,fr,1
La Première dame,La Première dame,MISC,,,fr,1
Est de la Maison-Blanche,Est de la Maison-Blanche,MISC,,,fr,1
Congrès américain sur l'affaire Epstein,Congrès américain sur l'affaire Epstein,MISC,,,fr,1
Politico,Politico,MISC,-0.06400000000000002,0.10999999999999999,fr,1
Congrès Marjorie Taylor Greene,Congrès Marjorie Taylor Greene,MISC,,,fr,1
Alliance Le divorce,Alliance Le divorce,MISC,,,fr,1
Grammy',Grammy',MISC,,,fr,1
Why Not Cafe and Bar,Why Not Cafe and Bar,MISC,,,fr,1
La Première dame des Etats,La Première dame des Etats,MISC,,,fr,1
Etats-Unis contre la,Etats-Unis contre la,MISC,,,fr,1
IMA,IMA,MISC,,,fr,1
GTA VI,GTA VI,MISC,,,fr,1
Pari,Pari,MISC,,,fr,1
007 First Light ,007 First Light ,MISC,,,fr,1
007 First Light,007 First Light,MISC,,,fr,1
Project 007,Project 007,MISC,,,fr,1
La Tribune Dimanche,La Tribune Dimanche,MISC,,,fr,1
dArcachon,dArcachon,MISC,,,fr,1
HANDOUT,HANDOUT,MISC,,,fr,1
Vendredi 13 février,Vendredi 13 février,MISC,,,fr,1
Esptein,Esptein,MISC,,,fr,1
Cour des comptes[à,Cour des comptes[à,MISC,,,fr,1
Saison culturelle,Saison culturelle,MISC,,,fr,1
Saison culturelle croisée entre,Saison culturelle croisée entre,MISC,,,fr,1
Cette Saison s'insc,Cette Saison s'insc,MISC,,,fr,1
Saison culturelle croisée entre la France et la Pologne,Saison culturelle croisée entre la France et la Pologne,MISC,,,fr,1
La violence,La violence,MISC,,,fr,1
All,All,MISC,,,fr,1
Star Game NBA,Star Game NBA,MISC,,,fr,1
X Lors,X Lors,MISC,,,fr,1
IPTV ,IPTV ,MISC,,,fr,1
dEmmanuel,dEmmanuel,MISC,,,fr,1
IMAGES/,IMAGES/,MISC,,,fr,1
Evidemment,Evidemment,MISC,,,fr,1
Bitcoin for Dummies,Bitcoin for Dummies,MISC,,,fr,1
Le Nouvel Obs,Le Nouvel Obs,MISC,,,fr,1
Nintendo Direct de la semaine dernière,Nintendo Direct de la semaine dernière,MISC,,,fr,1
LInstitut,LInstitut,MISC,,,fr,1
Jeux olympiques d’hiver de Milan,Jeux olympiques d’hiver de Milan,MISC,,,fr,1
Jeux olympiques dhiver de Milan,Jeux olympiques dhiver de Milan,MISC,,,fr,1
Tempête Nils ,Tempête Nils ,MISC,,,fr,1
La tempête Nils,La tempête Nils,MISC,,,fr,1
NURPHOTO,NURPHOTO,MISC,,,fr,1
Le Point aux liens Epstein,Le Point aux liens Epstein,MISC,,,fr,1
ANDREW LEYDEN,ANDREW LEYDEN,MISC,,,fr,1
Selfie,Selfie,MISC,,,fr,1
lAllier,lAllier,MISC,,,fr,1
Néron Trump,Néron Trump,MISC,,,fr,1
Palestiniens,Palestiniens,MISC,,,fr,1
lAlgérie,lAlgérie,MISC,,,fr,1
Rabat,Rabat,MISC,,,fr,1
Conférence sur la sécurité de Munich,Conférence sur la sécurité de Munich,MISC,,,fr,1
WONG,WONG,MISC,,,fr,1
Michelle,Michelle,MISC,,,fr,1
lAfrique du Nord,lAfrique du Nord,MISC,,,fr,1
Noël,Noël,MISC,,,fr,1
State Of Play ,State Of Play ,MISC,,,fr,1
Parquet national financier pour blanchiment de fraude fiscale aggravée,Parquet national financier pour blanchiment de fraude fiscale aggravée,MISC,,,fr,1
Saint-Etienne,Saint-Etienne,MISC,,,fr,1
"Google Actualités
Partager
 Sabonner 
Plus","Google Actualités
Partager
 Sabonner 
Plus",MISC,,,fr,1
"MARCHI
","MARCHI
",MISC,,,fr,1
Déficit ,Déficit ,MISC,,,fr,1
lULB,lULB,MISC,,,fr,1
Premier consul de France,Premier consul de France,MISC,,,fr,1
Photo by Bertrand GUAY,Photo by Bertrand GUAY,MISC,,,fr,1
lHémicycle,lHémicycle,MISC,,,fr,1
Coup de tonnerre,Coup de tonnerre,MISC,,,fr,1
Victoria’s Secret,Victoria’s Secret,MISC,,,fr,1
Wexner Center for the Arts,Wexner Center for the Arts,MISC,,,fr,1
JAY LAPRETE,JAY LAPRETE,MISC,,,fr,1
Le Souvenir français,Le Souvenir français,MISC,,,fr,1
dHaïti,dHaïti,MISC,,,fr,1
CNews ,CNews ,MISC,,,fr,1
Journal du dimanche,Journal du dimanche,MISC,,,fr,1
JDNews »,JDNews »,MISC,,,fr,1
Truth,Truth,MISC,,,fr,1
JO dHiver,JO dHiver,MISC,,,fr,1
Caraïbe,Caraïbe,MISC,,,fr,1
Palm Beach,Palm Beach,MISC,,,fr,1
Sommet Africa Forward,Sommet Africa Forward,MISC,,,fr,1
Nobel,Nobel,MISC,,,fr,1
Deux jours,Deux jours,MISC,,,fr,1
Problème ,Problème ,MISC,,,fr,1
BREF,BREF,MISC,,,fr,1
Un auditoire aux visages,Un auditoire aux visages,MISC,,,fr,1
Jeune garde,Jeune garde,MISC,,,fr,1
Cisjordanie,Cisjordanie,MISC,,,fr,1
Mort de Quentin Deranque,Mort de Quentin Deranque,MISC,,,fr,1
Plus de 80 Etats,Plus de 80 Etats,MISC,,,fr,1
Zorro Ranch,Zorro Ranch,MISC,,,fr,1
plan secret de Paris,plan secret de Paris,MISC,,,fr,1
La procureure de Paris,La procureure de Paris,MISC,,,fr,1
siège national de La France,siège national de La France,MISC,,,fr,1
lÉconomie,lÉconomie,MISC,,,fr,1
Un symbole du climat explosif ambiant,Un symbole du climat explosif ambiant,MISC,,,fr,1
lAutonomie,lAutonomie,MISC,,,fr,1
Personnes handicapées,Personnes handicapées,MISC,,,fr,1
lAngleterre,lAngleterre,MISC,,,fr,1
Banques ,Banques ,MISC,,,fr,1
Xbox Developer Direct,Xbox Developer Direct,MISC,,,fr,1
HUSSEIN BAYDOUN,HUSSEIN BAYDOUN,MISC,,,fr,1
ALINA SMUTKO,ALINA SMUTKO,MISC,,,fr,1
Les « menaces » commerciales et « ,Les « menaces » commerciales et « ,MISC,,,fr,1
Musk,Musk,MISC,,,fr,1
États-Unis d'Amérique,États-Unis d'Amérique,MISC,,,fr,1
VIDEO Affaire,VIDEO Affaire,MISC,,,fr,1
Obama,Obama,MISC,0.0425,0.0375,fr,1
Le Refuge,Le Refuge,MISC,,,fr,1
Quai d'OrsayPour,Quai d'OrsayPour,MISC,,,fr,1
La Première ministre japonaise,La Première ministre japonaise,MISC,,,fr,1
Cinquième amendement de la Constitution américaine,Cinquième amendement de la Constitution américaine,MISC,,,fr,1
LAURENCE,LAURENCE,MISC,,,fr,1
Jeux olympiques de Milan,Jeux olympiques de Milan,MISC,,,fr,1
GONZALO,GONZALO,MISC,,,fr,1
Sombre affaire,Sombre affaire,MISC,,,fr,1
Sombre,Sombre,MISC,,,fr,1
Congrès si Trump,Congrès si Trump,MISC,,,fr,1
Trump On,Trump On,MISC,,,fr,1
DEPARTEMENT,DEPARTEMENT,MISC,,,fr,1
Lundi 9,Lundi 9,MISC,,,fr,1
SpaceX ,SpaceX ,MISC,,,fr,1
PORTRAIT,PORTRAIT,MISC,,,fr,1
Truth social,Truth social,MISC,,,fr,1
TRIBUNAL DE DISTRICT,TRIBUNAL DE DISTRICT,MISC,,,fr,1
KarynaShuliak,KarynaShuliak,MISC,,,fr,1
Economist,Economist,MISC,,,fr,1
USS Abraham Linc,USS Abraham Linc,MISC,,,fr,1
Festival de Cannes,Festival de Cannes,MISC,,,fr,1
États-Unis sur le nucléaire,États-Unis sur le nucléaire,MISC,,,fr,1
Tu me manques,Tu me manques,MISC,,,fr,1
Bisous de Bruxelles,Bisous de Bruxelles,MISC,,,fr,1
LElysée,LElysée,MISC,,,fr,1
Premier ministre ?,Premier ministre ?,MISC,,,fr,1
Premier ministre travailliste,Premier ministre travailliste,MISC,,,fr,1
lIma,lIma,MISC,,,fr,1
R,R,MISC,0.020454545454545454,0.01818181818181818,fr,1
Deux mois de vacances,Deux mois de vacances,MISC,,,fr,1
BREFAprès,BREFAprès,MISC,,,fr,1
PETER NICHOLLS,PETER NICHOLLS,MISC,,,fr,1
Affaire étrangères Jean,Affaire étrangères Jean,MISC,,,fr,1
L'Explication #256,L'Explication #256,MISC,,,fr,1
prix Nobel de la,prix Nobel de la,MISC,,,fr,1
Par,Par,MISC,,,fr,1
Truth social représentan,Truth social représentan,MISC,,,fr,1
» et viagra,» et viagra,MISC,,,fr,1
Chappell,Chappell,MISC,,,fr,1
"Google Actualités
Partager","Google Actualités
Partager",MISC,,,fr,1
pop star,pop star,MISC,,,fr,1
Parquet nation,Parquet nation,MISC,,,fr,1
"AFP
Tout sourire","AFP
Tout sourire",MISC,,,fr,1
blanchime,blanchime,MISC,,,fr,1
Monsieur Musk,Monsieur Musk,MISC,,,fr,1
Auditionnée,Auditionnée,MISC,0.15285714285714283,0.17142857142857146,fr,1
Gaza ,Gaza ,MISC,,,fr,1
Merci pour votre,Merci pour votre,MISC,,,fr,1
Guerre énergétique en Ukraine,Guerre énergétique en Ukraine,MISC,,,fr,1
La publication régulière,La publication régulière,MISC,,,fr,1
EpsteinCe 11,EpsteinCe 11,MISC,,,fr,1
tempête Epstein,tempête Epstein,MISC,,,fr,1
Axel,Axel,MISC,,,fr,1
"REUTERS
A","REUTERS
A",MISC,,,fr,1
"qu’""Israël","qu’""Israël",MISC,,,fr,1
Natio,Natio,MISC,,,fr,1
Le gérant du groupe de luxe français,Le gérant du groupe de luxe français,MISC,,,fr,1
dAnvers,dAnvers,MISC,,,fr,1
Parquet national financier pour blanchiment de,Parquet national financier pour blanchiment de,MISC,,,fr,1
Q&R,Q&R,MISC,,,fr,1
Epstein files : Jean,Epstein files : Jean,MISC,,,fr,1
fondateir C,fondateir C,MISC,,,fr,1
Le Refuge »,Le Refuge »,MISC,,,fr,1
lAtlantique,lAtlantique,MISC,,,fr,1
Saturday Night Live”,Saturday Night Live”,MISC,,,fr,1
Une Suédoise,Une Suédoise,MISC,,,fr,1
lAFP,lAFP,MISC,,,fr,1
Parquet nationa,Parquet nationa,MISC,,,fr,1
États-Unis »,États-Unis »,MISC,,,fr,1
Lappartement avenue Foch,Lappartement avenue Foch,MISC,,,fr,1
Une réelle implication,Une réelle implication,MISC,,,fr,1
La publication,La publication,MISC,,,fr,1
laffaire Eps,laffaire Eps,MISC,,,fr,1
Vendredi soir,Vendredi soir,MISC,,,fr,1
Jeux olympiques 2028,Jeux olympiques 2028,MISC,,,fr,1
affaire E,affaire E,MISC,,,fr,1
MANGIAPANE,MANGIAPANE,MISC,,,fr,1
Jac,Jac,MISC,,,fr,1
dos,dos,MISC,,,fr,1
lissue dune,lissue dune,MISC,,,fr,1
Barrot « effaré »,Barrot « effaré »,MISC,,,fr,1
Le ministre des Affaires étrangères Jean,Le ministre des Affaires étrangères Jean,MISC,,,fr,1
"India AI
On","India AI
On",MISC,,,fr,1
Fondation Gates,Fondation Gates,MISC,,,fr,1
Première minis,Première minis,MISC,,,fr,1
Glucksmann,Glucksmann,MISC,,,fr,1
Premier minist,Premier minist,MISC,,,fr,1
La Nouvelle Librairie éditions,La Nouvelle Librairie éditions,MISC,,,fr,1
Villepin tance,Villepin tance,MISC,,,fr,1
» Quinze jours,» Quinze jours,MISC,,,fr,1
Tournant majeur” ,Tournant majeur” ,MISC,,,fr,1
GUIDE SUPRÊME IRANIEN,GUIDE SUPRÊME IRANIEN,MISC,,,fr,1
Séisme politique”,Séisme politique”,MISC,,,fr,1
Histoire” contre les Etats-Unis,Histoire” contre les Etats-Unis,MISC,,,fr,1
Make Iran Great Again ,Make Iran Great Again ,MISC,,,fr,1
Nucléaire,Nucléaire,MISC,,,fr,1
Image The White House,Image The White House,MISC,,,fr,1
MLS sest ouverte,MLS sest ouverte,MISC,,,fr,1
LHydre,LHydre,MISC,,,fr,1
Furie épique,Furie épique,MISC,,,fr,1
succession du,succession du,MISC,,,fr,1
Orientales,Orientales,MISC,,,fr,1
Guerre entre les Etats,Guerre entre les Etats,MISC,,,fr,1
"AFP
Comme","AFP
Comme",MISC,,,fr,1
Lacc,Lacc,MISC,,,fr,1
Histoire ,Histoire ,MISC,,,fr,1
c,c,MISC,,,fr,1
Soyons honnêtes,Soyons honnêtes,MISC,,,fr,1
Foutez-,Foutez-,MISC,,,fr,1
Rassemblement nat,Rassemblement nat,MISC,,,fr,1
Autonomie,Autonomie,MISC,,,fr,1
Renaissance de l'Isère,Renaissance de l'Isère,MISC,,,fr,1
Roch,Roch,MISC,0.152,0.15999999999999998,fr,1
dHillary,dHillary,MISC,,,fr,1
Donald Trump Auditionnée,Donald Trump Auditionnée,MISC,,,fr,1
Pardon ?,Pardon ?,MISC,,,fr,1
lOlympia,lOlympia,MISC,,,fr,1
Foutez-moi la paix,Foutez-moi la paix,MISC,,,fr,1
Premier ministre hongrois af,Premier ministre hongrois af,MISC,,,fr,1
Nous ne céderons rien»,Nous ne céderons rien»,MISC,,,fr,1
TEMOIGNAGE,TEMOIGNAGE,MISC,,,fr,1
TikTok,TikTok,MISC,,,fr,1
César 2026,César 2026,MISC,,,fr,1
Alison Wheeler,Alison Wheeler,MISC,,,fr,1
Alison Wheeler maîtrise,Alison Wheeler maîtrise,MISC,,,fr,1
Mercosur ,Mercosur ,MISC,,,fr,1
» Coup de tonnerre,» Coup de tonnerre,MISC,,,fr,1
Messi,Messi,MISC,,,fr,1
Nucléaire ,Nucléaire ,MISC,,,fr,1
Wood Farm,Wood Farm,MISC,,,fr,1
Si vous essayez de la chercher,Si vous essayez de la chercher,MISC,,,fr,1
ABOLFAZL SALMANZADEH,ABOLFAZL SALMANZADEH,MISC,,,fr,1
Daily Geek Show,Daily Geek Show,MISC,,,fr,1
Walk of Shame”,Walk of Shame”,MISC,,,fr,1
Walk of Fame,Walk of Fame,MISC,,,fr,1
The post Une star de Thunderbolts,The post Une star de Thunderbolts,MISC,,,fr,1
LF,LF,MISC,,,fr,1
BREFJD Vance,BREFJD Vance,MISC,,,fr,1
Marvel,Marvel,MISC,,,fr,1
baromètre E,baromètre E,MISC,,,fr,1
Le Progrès ,Le Progrès ,MISC,,,fr,1
Radio,Radio,MISC,,,fr,1
"DIRECT, guerre en Iran ","DIRECT, guerre en Iran ",MISC,,,fr,1
lEspagne,lEspagne,MISC,,,fr,1
La guerre au Moyen-Orient,La guerre au Moyen-Orient,MISC,,,fr,1
succession du Guide suprême iranien,succession du Guide suprême iranien,MISC,,,fr,1
Thunderbolts,Thunderbolts,MISC,,,fr,1
Gra,Gra,MISC,,,fr,1
Tel-Aviv,Tel-Aviv,MISC,,,fr,1
Geran-2,Geran-2,MISC,,,fr,1
Al-Rai,Al-Rai,MISC,,,fr,1
Troisième guerre du Golfe,Troisième guerre du Golfe,MISC,,,fr,1
Blick,Blick,MISC,,,fr,1
IBRAHIM AMRO,IBRAHIM AMRO,MISC,,,fr,1
Google Earth,Google Earth,MISC,,,fr,1
Epic Fury,Epic Fury,MISC,,,fr,1
Etats-,Etats-,MISC,0.15249999999999997,0.18437500000000004,fr,1
Entretiens,Entretiens,MISC,,,fr,1
le Prince des ténèbres,le Prince des ténèbres,MISC,,,fr,1
Walk of shame ,Walk of shame ,MISC,,,fr,1
Walk of Shame ,Walk of Shame ,MISC,,,fr,1
Pahlavi,Pahlavi,MISC,,,fr,1
Lundi 2 mars,Lundi 2 mars,MISC,,,fr,1
Une à la guerre en Iran,Une à la guerre en Iran,MISC,,,fr,1
Guerre en Iran : la,Guerre en Iran : la,MISC,,,fr,1
Rafales,Rafales,MISC,,,fr,1
Téhéran,Téhéran,MISC,0.0005411255411255411,0.001948051948051948,fr,1
lUnion,lUnion,MISC,0.13,0.1636363636363636,fr,1
Marvel nont,Marvel nont,MISC,,,fr,1
Cris d'enfants,Cris d'enfants,MISC,,,fr,1
lÎle,lÎle,MISC,,,fr,1
"Marvel Studios
","Marvel Studios
",MISC,,,fr,1
Premier ministre à l’Energie,Premier ministre à l’Energie,MISC,,,fr,1
Salon de l'agriculture,Salon de l'agriculture,MISC,,,fr,1
Trump !,Trump !,MISC,,,fr,1
LÉlysée,LÉlysée,MISC,,,fr,1
Insoumis vauclusiens,Insoumis vauclusiens,MISC,,,fr,1
Epstein$tory |,Epstein$tory |,MISC,,,fr,1
lInquisition,lInquisition,MISC,,,fr,1
révolution du Maïdan,révolution du Maïdan,MISC,,,fr,1
dAmerica 250,dAmerica 250,MISC,,,fr,1
Monde »,Monde »,MISC,-0.013,0.017142857142857144,fr,1
États-Unis nest,États-Unis nest,MISC,,,fr,1
Angelina Jolie,Angelina Jolie,MISC,,,fr,1
Rêve américain”,Rêve américain”,MISC,,,fr,1
Coutures,Coutures,MISC,,,fr,1
dAlice Winocour,dAlice Winocour,MISC,,,fr,1
dAngelina,dAngelina,MISC,,,fr,1
Rêve américain,Rêve américain,MISC,,,fr,1
En direct sur Twitch,En direct sur Twitch,MISC,,,fr,1
lElysé,lElysé,MISC,,,fr,1
Jeune Garde «,Jeune Garde «,MISC,,,fr,1
"SIPA
Après les arresta","SIPA
Après les arresta",MISC,,,fr,1
Libération »,Libération »,MISC,,,fr,1
DHERBEYS,DHERBEYS,MISC,,,fr,1
Centers for Medicare &amp,Centers for Medicare &amp,MISC,,,fr,1
WashingtonCette,WashingtonCette,MISC,,,fr,1
X jeudi,X jeudi,MISC,,,fr,1
Salon de lagriculture,Salon de lagriculture,MISC,,,fr,1
Royal Ascot,Royal Ascot,MISC,,,fr,1
"SIPA
A lheure du petit-d","SIPA
A lheure du petit-d",MISC,,,fr,1
La marche en hommage à Quentin,La marche en hommage à Quentin,MISC,,,fr,1
La marche en hommage,La marche en hommage,MISC,,,fr,1
Une marche en hommage,Une marche en hommage,MISC,,,fr,1
lIntér,lIntér,MISC,,,fr,1
Une manifestation à haut risque,Une manifestation à haut risque,MISC,,,fr,1
Michaël,Michaël,MISC,,,fr,1
On ny,On ny,MISC,,,fr,1
Ariane de Rothschild,Ariane de Rothschild,MISC,,,fr,1
BREFSébastien,BREFSébastien,MISC,,,fr,1
Un tour de cadran,Un tour de cadran,MISC,,,fr,1
MANON,MANON,MISC,,,fr,1
Première présidente de la Cour des comptes,Première présidente de la Cour des comptes,MISC,,,fr,1
"Google Actualités
Partager","Google Actualités
Partager",MISC,,,fr,1
retournement des États-Unis,retournement des États-Unis,MISC,,,fr,1
Marche pour la vie,Marche pour la vie,MISC,,,fr,1
quAmélie,quAmélie,MISC,,,fr,1
MYOP,MYOP,MISC,0.05666666666666667,0.0,fr,1
"AFP
","AFP
",MISC,,,fr,1
NBC News Savannah Guthrie,NBC News Savannah Guthrie,MISC,,,fr,1
Observat,Observat,MISC,,,fr,1
Office central,Office central,MISC,,,fr,1
Mobstars Stories,Mobstars Stories,MISC,,,fr,1
Donald Trump nen,Donald Trump nen,MISC,,,fr,1
Innocence en danger,Innocence en danger,MISC,,,fr,1
Innocence en Danger,Innocence en Danger,MISC,,,fr,1
Mails,Mails,MISC,,,fr,1
Eps,Eps,MISC,,,fr,1
Justice sest,Justice sest,MISC,,,fr,1
Le patron du,Le patron du,MISC,,,fr,1
Sénat Une grande,Sénat Une grande,MISC,,,fr,1
sy,sy,MISC,,,fr,1
Tax,Tax,MISC,,,fr,1
Tout beau,Tout beau,MISC,,,fr,1
n9uf,n9uf,MISC,,,fr,1
Trump !,Trump !,MISC,,,fr,1
Journées européennes du patrimoine,Journées européennes du patrimoine,MISC,,,fr,1
ELIOT,ELIOT,MISC,,,fr,1
Hillary,Hillary,MISC,0.012857142857142864,0.19999999999999998,fr,1
Le Quai d’Orsay,Le Quai d’Orsay,MISC,,,fr,1
Garde ,Garde ,MISC,,,fr,1
dIndiana Jones,dIndiana Jones,MISC,,,fr,1
"AFP
Dix jours","AFP
Dix jours",MISC,,,fr,1
SARAH MEYSSONNIER,SARAH MEYSSONNIER,MISC,,,fr,1
Diplomatie ,Diplomatie ,MISC,,,fr,1
Etats-Unis et la,Etats-Unis et la,MISC,,,fr,1
guerre en Ukraine,guerre en Ukraine,MISC,,,fr,1
TrumpRx.gov,TrumpRx.gov,MISC,,,fr,1
Trump pa,Trump pa,MISC,,,fr,1
VIDÉO)Selon,VIDÉO)Selon,MISC,,,fr,1
Administration Trump,Administration Trump,MISC,,,fr,1
La disparition de Nancy Guthrie,La disparition de Nancy Guthrie,MISC,,,fr,1
BNF François,BNF François,MISC,,,fr,1
Élysé,Élysé,MISC,,,fr,1
WACO,WACO,MISC,,,fr,1
Trump Always Chickens Out,Trump Always Chickens Out,MISC,,,fr,1
LGBT,LGBT,MISC,,,fr,1
Internet,Internet,MISC,,,fr,1
La Jeune Ga,La Jeune Ga,MISC,,,fr,1
ICI Vaucluse,ICI Vaucluse,MISC,,,fr,1
Sans détour,Sans détour,MISC,,,fr,1
Autonomie et des Personnes,Autonomie et des Personnes,MISC,,,fr,1
